Country,Education Level,Years of Experience,Employment,Salary,Continent
Sweden,Master’s degree,14.0,Full-time Employment,65052.0,Europe
Germany,Master’s degree,5.0,Full-time Employment,54049.0,Europe
Ireland,Bachelor’s degree,3.0,Full-time Employment,56748.0,Europe
Slovenia,Less than a Bachelors,7.0,Full-time Employment,38916.0,Europe
Italy,Master’s degree,3.0,Full-time Employment,31348.0,Europe
Germany,Master’s degree,20.0,Full-time Employment,87559.0,Europe
Austria,Master’s degree,18.0,Self-employed/Freelancer,108098.0,Europe
Germany,Less than a Bachelors,12.0,Full-time Employment,75669.0,Europe
Switzerland,Less than a Bachelors,6.0,Full-time Employment,77965.0,Europe
Switzerland,Post grad,20.0,Self-employed/Freelancer,116896.0,Europe
Spain,Less than a Bachelors,32.0,Full-time Employment,61616.0,Europe
United Kingdom,Master’s degree,17.0,Self-employed/Freelancer,142702.0,Europe
Ukraine,Master’s degree,9.0,Full-time Employment,24468.0,Europe
Netherlands,Bachelor’s degree,39.0,Full-time Employment,48644.0,Europe
United Kingdom,Less than a Bachelors,1.0,Full-time Employment,22233.0,Europe
Norway,Master’s degree,9.0,Full-time Employment,79843.0,Europe
Germany,Less than a Bachelors,14.0,Full-time Employment,67452.0,Europe
Austria,Master’s degree,6.0,Full-time Employment,50806.0,Europe
Bosnia and Herzegovina,Less than a Bachelors,12.0,Self-employed/Freelancer,19872.0,Europe
Denmark,Post grad,7.0,Full-time Employment,118452.0,Europe
Netherlands,Master’s degree,20.0,Full-time Employment,77290.0,Europe
Germany,Master’s degree,8.0,Full-time Employment,91883.0,Europe
United Kingdom,Bachelor’s degree,8.0,Full-time Employment,89189.0,Europe
Poland,Master’s degree,3.0,Full-time Employment,20052.0,Europe
United Kingdom,Less than a Bachelors,6.0,Full-time Employment,64630.0,Europe
Ukraine,Master’s degree,9.0,Self-employed/Freelancer,48000.0,Europe
United Kingdom,Master’s degree,23.0,Full-time Employment,72385.0,Europe
Germany,Less than a Bachelors,40.0,Self-employed/Freelancer,129720.0,Europe
United Kingdom,Bachelor’s degree,35.0,Full-time Employment,77556.0,Europe
Poland,Less than a Bachelors,3.0,Full-time Employment,22776.0,Europe
Germany,Less than a Bachelors,25.0,Full-time Employment,86478.0,Europe
Ireland,Less than a Bachelors,7.0,Full-time Employment,54049.0,Europe
Poland,Master’s degree,5.0,Full-time Employment,52848.0,Europe
Ukraine,Bachelor’s degree,4.0,Full-time Employment,24468.0,Europe
Germany,Less than a Bachelors,6.0,Full-time Employment,42158.0,Europe
Austria,Less than a Bachelors,2.0,Self-employed/Freelancer,54050.0,Europe
Germany,Master’s degree,8.0,Full-time Employment,78912.0,Europe
Poland,Master’s degree,3.0,Full-time Employment,28248.0,Europe
Netherlands,Bachelor’s degree,9.0,Full-time Employment,37672.0,Europe
Germany,Master’s degree,13.0,Full-time Employment,85608.0,Europe
Poland,Master’s degree,1.0,Full-time Employment,15192.0,Europe
Netherlands,Less than a Bachelors,8.0,Full-time Employment,54049.0,Europe
Germany,Less than a Bachelors,2.0,Full-time Employment,33732.0,Europe
Poland,Master’s degree,25.0,Self-employed/Freelancer,27336.0,Europe
Netherlands,Master’s degree,15.0,Full-time Employment,71340.0,Europe
Netherlands,Bachelor’s degree,10.0,Self-employed/Freelancer,86478.0,Europe
Switzerland,Bachelor’s degree,10.0,Full-time Employment,111814.0,Europe
United Kingdom,Master’s degree,17.0,Full-time Employment,129250.0,Europe
United Kingdom,Less than a Bachelors,38.0,Full-time Employment,63337.0,Europe
Germany,Bachelor’s degree,5.0,Full-time Employment,70264.0,Europe
Andorra,Less than a Bachelors,35.0,Self-employed/Freelancer,141608.0,Europe
Germany,Master’s degree,2.0,Full-time Employment,62697.0,Europe
Iceland,Less than a Bachelors,3.0,Full-time Employment,65844.0,Europe
Sweden,Less than a Bachelors,8.0,Full-time Employment,135000.0,Europe
Slovenia,Bachelor’s degree,18.0,Full-time Employment,38916.0,Europe
Poland,Less than a Bachelors,2.0,Self-employed/Freelancer,21264.0,Europe
Germany,Less than a Bachelors,9.0,Full-time Employment,33510.0,Europe
United Kingdom,Less than a Bachelors,29.0,Full-time Employment,81433.0,Europe
United Kingdom,Post grad,3.0,Full-time Employment,57520.0,Europe
Iceland,Master’s degree,10.0,Full-time Employment,99708.0,Europe
Spain,Less than a Bachelors,4.0,Full-time Employment,30267.0,Europe
United Kingdom,Bachelor’s degree,9.0,Full-time Employment,56874.0,Europe
Germany,Master’s degree,8.0,Full-time Employment,70264.0,Europe
United Kingdom,Bachelor’s degree,20.0,Full-time Employment,142185.0,Europe
United Kingdom,Bachelor’s degree,16.0,Full-time Employment,53643.0,Europe
Ukraine,Master’s degree,6.0,Full-time Employment,61176.0,Europe
Poland,Less than a Bachelors,9.0,Full-time Employment,63792.0,Europe
Croatia,Bachelor’s degree,2.0,Full-time Employment,23160.0,Europe
Italy,Less than a Bachelors,2.0,Full-time Employment,28105.0,Europe
Germany,Master’s degree,4.0,Full-time Employment,43239.0,Europe
Germany,Master’s degree,3.0,Full-time Employment,54480.0,Europe
Netherlands,Master’s degree,15.0,Self-employed/Freelancer,83016.0,Europe
Denmark,Master’s degree,5.0,Part-time Employment,24312.0,Europe
Belgium,Master’s degree,32.0,Full-time Employment,45396.0,Europe
United Kingdom,Master’s degree,14.0,Full-time Employment,73678.0,Europe
Netherlands,Master’s degree,24.0,Full-time Employment,105566.0,Europe
Germany,Master’s degree,6.0,Full-time Employment,51888.0,Europe
Germany,Master’s degree,21.0,Full-time Employment,103776.0,Europe
Norway,Less than a Bachelors,31.0,Full-time Employment,70132.0,Europe
Ukraine,Bachelor’s degree,15.0,Full-time Employment,52800.0,Europe
France,Master’s degree,3.0,Full-time Employment,43239.0,Europe
Romania,Master’s degree,19.0,Full-time Employment,40704.0,Europe
United Kingdom,Less than a Bachelors,4.0,Full-time Employment,32315.0,Europe
Italy,Less than a Bachelors,14.0,Full-time Employment,54049.0,Europe
Ukraine,Bachelor’s degree,2.0,Full-time Employment,26916.0,Europe
United Kingdom,Master’s degree,20.0,Full-time Employment,81433.0,Europe
Poland,Less than a Bachelors,9.0,Self-employed/Freelancer,47076.0,Europe
Portugal,Master’s degree,7.0,Full-time Employment,32429.0,Europe
Netherlands,Bachelor’s degree,5.0,Full-time Employment,70264.0,Europe
Ukraine,Less than a Bachelors,10.0,Full-time Employment,75669.0,Europe
Poland,Less than a Bachelors,6.0,Full-time Employment,24300.0,Europe
Poland,Master’s degree,3.0,Full-time Employment,30372.0,Europe
United Kingdom,Bachelor’s degree,6.0,Full-time Employment,49119.0,Europe
Poland,Bachelor’s degree,7.0,Full-time Employment,30372.0,Europe
Ireland,Post grad,36.0,Full-time Employment,162147.0,Europe
Switzerland,Bachelor’s degree,1.0,Part-time Employment,78072.0,Europe
Austria,Master’s degree,18.0,Full-time Employment,82155.0,Europe
Sweden,Bachelor’s degree,3.0,Full-time Employment,49704.0,Europe
Finland,Bachelor’s degree,26.0,Full-time Employment,79128.0,Europe
Poland,Master’s degree,8.0,Full-time Employment,42528.0,Europe
Germany,Bachelor’s degree,10.0,Self-employed/Freelancer,109179.0,Europe
Ukraine,Master’s degree,17.0,Full-time Employment,84000.0,Europe
Poland,Master’s degree,13.0,Full-time Employment,44040.0,Europe
Germany,Master’s degree,6.0,Full-time Employment,64859.0,Europe
Germany,Post grad,13.0,Full-time Employment,121191.0,Europe
United Kingdom,Master’s degree,4.0,Full-time Employment,69800.0,Europe
Poland,Bachelor’s degree,7.0,Self-employed/Freelancer,24300.0,Europe
Germany,Less than a Bachelors,3.0,Part-time Employment,64859.0,Europe
Romania,Master’s degree,17.0,Full-time Employment,49296.0,Europe
Italy,Bachelor’s degree,5.0,Full-time Employment,54049.0,Europe
United Kingdom,Master’s degree,3.0,Full-time Employment,51704.0,Europe
Belgium,Bachelor’s degree,2.0,Full-time Employment,28536.0,Europe
Switzerland,Post grad,20.0,Full-time Employment,127061.0,Europe
France,Master’s degree,12.0,Full-time Employment,51887.0,Europe
Sweden,Master’s degree,11.0,Full-time Employment,61608.0,Europe
Norway,Master’s degree,1.0,Full-time Employment,53948.0,Europe
Belarus,Master’s degree,10.0,Full-time Employment,54720.0,Europe
United Kingdom,Post grad,13.0,Full-time Employment,193889.0,Europe
United Kingdom,Bachelor’s degree,4.0,Full-time Employment,45241.0,Europe
Lithuania,Master’s degree,10.0,Self-employed/Freelancer,175116.0,Europe
Ireland,Bachelor’s degree,14.0,Self-employed/Freelancer,147300.0,Europe
United Kingdom,Bachelor’s degree,30.0,Full-time Employment,90482.0,Europe
Spain,Less than a Bachelors,14.0,Self-employed/Freelancer,38916.0,Europe
Hungary,Less than a Bachelors,2.0,Full-time Employment,12696.0,Europe
Estonia,Master’s degree,7.0,Full-time Employment,46704.0,Europe
Germany,Less than a Bachelors,6.0,Full-time Employment,45396.0,Europe
Germany,Bachelor’s degree,6.0,Full-time Employment,56211.0,Europe
France,Master’s degree,4.0,Full-time Employment,54049.0,Europe
United Kingdom,Bachelor’s degree,7.0,Full-time Employment,46533.0,Europe
Germany,Master’s degree,6.0,Full-time Employment,58373.0,Europe
Poland,Master’s degree,13.0,Full-time Employment,82008.0,Europe
Ukraine,Bachelor’s degree,3.0,Self-employed/Freelancer,15600.0,Europe
Spain,Post grad,8.0,Full-time Employment,35672.0,Europe
Sweden,Master’s degree,12.0,Full-time Employment,55843.0,Europe
Italy,Bachelor’s degree,10.0,Full-time Employment,30267.0,Europe
United Kingdom,Bachelor’s degree,1.0,Full-time Employment,50411.0,Europe
France,Master’s degree,20.0,Full-time Employment,97288.0,Europe
Bulgaria,Bachelor’s degree,1.0,Full-time Employment,12600.0,Europe
Estonia,Less than a Bachelors,13.0,Full-time Employment,38916.0,Europe
United Kingdom,Less than a Bachelors,3.0,Full-time Employment,71093.0,Europe
Bosnia and Herzegovina,Bachelor’s degree,3.0,Full-time Employment,15228.0,Europe
Germany,Bachelor’s degree,13.0,Full-time Employment,70692.0,Europe
United Kingdom,Bachelor’s degree,22.0,Full-time Employment,86150.0,Europe
Iceland,Bachelor’s degree,14.0,Full-time Employment,91248.0,Europe
Netherlands,Master’s degree,2.0,Self-employed/Freelancer,86478.0,Europe
Germany,Less than a Bachelors,16.0,Full-time Employment,71340.0,Europe
Poland,Master’s degree,4.0,Full-time Employment,29869.0,Europe
Germany,Less than a Bachelors,2.0,Self-employed/Freelancer,77832.0,Europe
Norway,Master’s degree,3.0,Self-employed/Freelancer,23737.0,Europe
Greece,Master’s degree,19.0,Full-time Employment,64859.0,Europe
Denmark,Less than a Bachelors,14.0,Self-employed/Freelancer,52104.0,Europe
France,Bachelor’s degree,4.0,Full-time Employment,37834.0,Europe
Belarus,Less than a Bachelors,4.0,Full-time Employment,20400.0,Europe
United Kingdom,Less than a Bachelors,14.0,Full-time Employment,86216.0,Europe
Ukraine,Less than a Bachelors,5.0,Full-time Employment,15900.0,Europe
Switzerland,Bachelor’s degree,13.0,Full-time Employment,51704.0,Europe
Poland,Master’s degree,7.0,Self-employed/Freelancer,75936.0,Europe
Germany,Master’s degree,3.0,Full-time Employment,58368.0,Europe
United Kingdom,Bachelor’s degree,8.0,Full-time Employment,59459.0,Europe
Germany,Less than a Bachelors,15.0,Self-employed/Freelancer,84316.0,Europe
Ireland,Bachelor’s degree,3.0,Full-time Employment,97288.0,Europe
Netherlands,Bachelor’s degree,4.0,Full-time Employment,51888.0,Europe
United Kingdom,Bachelor’s degree,8.0,Full-time Employment,80141.0,Europe
Norway,Master’s degree,23.0,Full-time Employment,102276.0,Europe
United Kingdom,Master’s degree,30.0,Full-time Employment,103408.0,Europe
United Kingdom,Bachelor’s degree,32.0,Full-time Employment,116333.0,Europe
Germany,Post grad,7.0,Full-time Employment,70264.0,Europe
Netherlands,Master’s degree,9.0,Full-time Employment,118908.0,Europe
Spain,Bachelor’s degree,1.0,Full-time Employment,29186.0,Europe
Bosnia and Herzegovina,Bachelor’s degree,1.0,Full-time Employment,15228.0,Europe
United Kingdom,Less than a Bachelors,25.0,Full-time Employment,71093.0,Europe
Germany,Bachelor’s degree,6.0,Part-time Employment,46704.0,Europe
Greece,Bachelor’s degree,5.0,Self-employed/Freelancer,10810.0,Europe
Germany,Less than a Bachelors,22.0,Self-employed/Freelancer,64859.0,Europe
Austria,Bachelor’s degree,4.0,Full-time Employment,58373.0,Europe
Ireland,Bachelor’s degree,10.0,Self-employed/Freelancer,12972.0,Europe
Germany,Less than a Bachelors,11.0,Full-time Employment,81074.0,Europe
Spain,Less than a Bachelors,17.0,Full-time Employment,64859.0,Europe
United Kingdom,Less than a Bachelors,16.0,Self-employed/Freelancer,103408.0,Europe
Romania,Bachelor’s degree,11.0,Full-time Employment,40704.0,Europe
Austria,Master’s degree,9.0,Full-time Employment,31128.0,Europe
Germany,Bachelor’s degree,20.0,Part-time Employment,81074.0,Europe
United Kingdom,Bachelor’s degree,10.0,Full-time Employment,142185.0,Europe
Ukraine,Master’s degree,3.0,Full-time Employment,26916.0,Europe
United Kingdom,Master’s degree,3.0,Self-employed/Freelancer,64630.0,Europe
Sweden,Less than a Bachelors,25.0,Full-time Employment,85908.0,Europe
Hungary,Bachelor’s degree,1.0,Self-employed/Freelancer,23088.0,Europe
United Kingdom,Master’s degree,1.0,Full-time Employment,37485.0,Europe
Spain,Less than a Bachelors,10.0,Full-time Employment,158000.0,Europe
Poland,Master’s degree,6.0,Full-time Employment,36444.0,Europe
Germany,Master’s degree,1.0,Full-time Employment,88640.0,Europe
United Kingdom,Bachelor’s degree,12.0,Full-time Employment,161574.0,Europe
Sweden,Less than a Bachelors,6.0,Full-time Employment,35592.0,Europe
Netherlands,Master’s degree,6.0,Full-time Employment,64859.0,Europe
Lithuania,Bachelor’s degree,0.5,Full-time Employment,15564.0,Europe
France,Bachelor’s degree,3.0,Full-time Employment,41077.0,Europe
Spain,Master’s degree,18.0,Full-time Employment,45401.0,Europe
Spain,Bachelor’s degree,8.0,Full-time Employment,41077.0,Europe
France,Post grad,18.0,Full-time Employment,102693.0,Europe
Italy,Less than a Bachelors,2.0,Full-time Employment,19452.0,Europe
United Kingdom,Master’s degree,2.0,Full-time Employment,67215.0,Europe
Ukraine,Master’s degree,5.0,Full-time Employment,42000.0,Europe
Belgium,Master’s degree,3.0,Full-time Employment,41508.0,Europe
Germany,Bachelor’s degree,8.0,Part-time Employment,11160.0,Europe
Bulgaria,Master’s degree,7.0,Full-time Employment,43764.0,Europe
Bosnia and Herzegovina,Bachelor’s degree,6.0,Full-time Employment,17220.0,Europe
Spain,Master’s degree,6.0,Self-employed/Freelancer,64860.0,Europe
Portugal,Bachelor’s degree,0.5,Full-time Employment,16860.0,Europe
United Kingdom,Less than a Bachelors,16.0,Self-employed/Freelancer,21720.0,Europe
France,Post grad,12.0,Full-time Employment,77831.0,Europe
United Kingdom,Bachelor’s degree,7.0,Full-time Employment,84019.0,Europe
Germany,Master’s degree,12.0,Full-time Employment,106477.0,Europe
United Kingdom,Master’s degree,5.0,Full-time Employment,60752.0,Europe
Poland,Bachelor’s degree,4.0,Self-employed/Freelancer,36444.0,Europe
Germany,Master’s degree,13.0,Full-time Employment,81074.0,Europe
Netherlands,Master’s degree,18.0,Full-time Employment,77832.0,Europe
Sweden,Bachelor’s degree,9.0,Full-time Employment,54000.0,Europe
Poland,Master’s degree,3.0,Full-time Employment,22776.0,Europe
Germany,Master’s degree,14.0,Full-time Employment,81074.0,Europe
United Kingdom,Bachelor’s degree,4.0,Full-time Employment,78848.0,Europe
United Kingdom,Bachelor’s degree,15.0,Full-time Employment,129259.0,Europe
United Kingdom,Bachelor’s degree,1.0,Full-time Employment,30376.0,Europe
United Kingdom,Less than a Bachelors,0.5,Full-time Employment,36193.0,Europe
Italy,Less than a Bachelors,7.0,Self-employed/Freelancer,46482.0,Europe
Luxembourg,Post grad,15.0,Full-time Employment,88212.0,Europe
Italy,Less than a Bachelors,15.0,Full-time Employment,56211.0,Europe
Netherlands,Master’s degree,12.0,Full-time Employment,78912.0,Europe
Ukraine,Bachelor’s degree,18.0,Full-time Employment,42600.0,Europe
United Kingdom,Bachelor’s degree,23.0,Full-time Employment,73678.0,Europe
Austria,Less than a Bachelors,11.0,Full-time Employment,71340.0,Europe
France,Master’s degree,15.0,Self-employed/Freelancer,48644.0,Europe
Switzerland,Bachelor’s degree,7.0,Self-employed/Freelancer,132143.0,Europe
Austria,Post grad,36.0,Self-employed/Freelancer,129720.0,Europe
Germany,Bachelor’s degree,12.0,Full-time Employment,102693.0,Europe
United Kingdom,Bachelor’s degree,3.0,Full-time Employment,124089.0,Europe
Finland,Master’s degree,20.0,Full-time Employment,64859.0,Europe
United Kingdom,Master’s degree,16.0,Self-employed/Freelancer,232667.0,Europe
United Kingdom,Bachelor’s degree,3.0,Full-time Employment,45241.0,Europe
Bulgaria,Less than a Bachelors,4.0,Full-time Employment,44556.0,Europe
United Kingdom,Less than a Bachelors,10.0,Full-time Employment,129259.0,Europe
United Kingdom,Master’s degree,3.0,Full-time Employment,42656.0,Europe
United Kingdom,Less than a Bachelors,13.0,Full-time Employment,122796.0,Europe
United Kingdom,Post grad,10.0,Full-time Employment,56874.0,Europe
Spain,Less than a Bachelors,2.0,Full-time Employment,129718.0,Europe
Italy,Bachelor’s degree,20.0,Full-time Employment,41077.0,Europe
