Country,Education Level,Years of Experience,Employment,Salary,Continent
Brazil,Less than a Bachelors,15.0,Full-time Employment,13744.0,South America
Colombia,Bachelor’s degree,4.0,Full-time Employment,12036.0,South America
Brazil,Post grad,18.0,Full-time Employment,19788.0,South America
Brazil,Master’s degree,50.0,Self-employed/Freelancer,34360.0,South America
Brazil,Less than a Bachelors,4.0,Full-time Employment,12372.0,South America
Argentina,Master’s degree,35.0,Full-time Employment,19464.0,South America
Brazil,Bachelor’s degree,4.0,Full-time Employment,32988.0,South America
Brazil,Bachelor’s degree,6.0,Full-time Employment,27492.0,South America
Brazil,Bachelor’s degree,5.0,Full-time Employment,12372.0,South America
Brazil,Bachelor’s degree,8.0,Full-time Employment,16035.0,South America
Brazil,Bachelor’s degree,10.0,Full-time Employment,35736.0,South America
Brazil,Master’s degree,18.0,Full-time Employment,28860.0,South America
Ecuador,Master’s degree,15.0,Full-time Employment,12000.0,South America
Brazil,Less than a Bachelors,0.5,Full-time Employment,13200.0,South America
Brazil,Bachelor’s degree,7.0,Full-time Employment,14568.0,South America
Brazil,Bachelor’s degree,7.0,Full-time Employment,21996.0,South America
Colombia,Bachelor’s degree,15.0,Full-time Employment,69183.0,South America
Colombia,Post grad,6.0,Full-time Employment,15888.0,South America
Argentina,Master’s degree,8.0,Full-time Employment,29196.0,South America
Brazil,Bachelor’s degree,8.0,Full-time Employment,19236.0,South America
Argentina,Less than a Bachelors,7.0,Full-time Employment,14400.0,South America
Colombia,Less than a Bachelors,12.0,Self-employed/Freelancer,10596.0,South America
Brazil,Less than a Bachelors,11.0,Full-time Employment,34360.0,South America
Brazil,Master’s degree,10.0,Full-time Employment,15120.0,South America
Brazil,Bachelor’s degree,8.0,Full-time Employment,21996.0,South America
Colombia,Less than a Bachelors,8.0,Self-employed/Freelancer,17652.0,South America
Uruguay,Less than a Bachelors,0.5,Full-time Employment,19200.0,South America
Brazil,Master’s degree,15.0,Full-time Employment,27492.0,South America
Brazil,Less than a Bachelors,2.0,Full-time Employment,15120.0,South America
Brazil,Less than a Bachelors,18.0,Full-time Employment,16488.0,South America
Brazil,Bachelor’s degree,4.0,Full-time Employment,13740.0,South America
Colombia,Bachelor’s degree,6.0,Full-time Employment,72000.0,South America
Brazil,Bachelor’s degree,10.0,Full-time Employment,76968.0,South America
Uruguay,Less than a Bachelors,1.0,Part-time Employment,14796.0,South America
Uruguay,Less than a Bachelors,5.0,Full-time Employment,46020.0,South America
Brazil,Master’s degree,2.0,Full-time Employment,13464.0,South America
Brazil,Bachelor’s degree,2.0,Full-time Employment,12372.0,South America
Brazil,Less than a Bachelors,2.0,Full-time Employment,13740.0,South America
Brazil,Master’s degree,6.0,Full-time Employment,16488.0,South America
Peru,Bachelor’s degree,1.0,Full-time Employment,12420.0,South America
Brazil,Bachelor’s degree,8.0,Full-time Employment,26112.0,South America
Colombia,Post grad,8.0,Part-time Employment,19428.0,South America
Colombia,Bachelor’s degree,4.0,Full-time Employment,20124.0,South America
Brazil,Less than a Bachelors,12.0,Full-time Employment,19236.0,South America
Brazil,Bachelor’s degree,3.0,Full-time Employment,27511.0,South America
Brazil,Bachelor’s degree,8.0,Full-time Employment,30240.0,South America
Brazil,Bachelor’s degree,15.0,Full-time Employment,32988.0,South America
Chile,Bachelor’s degree,1.0,Self-employed/Freelancer,12048.0,South America
Brazil,Bachelor’s degree,11.0,Full-time Employment,27492.0,South America
Argentina,Less than a Bachelors,20.0,Full-time Employment,48000.0,South America
Uruguay,Less than a Bachelors,11.0,Full-time Employment,63048.0,South America
Chile,Post grad,7.0,Full-time Employment,22584.0,South America
Brazil,Bachelor’s degree,8.0,Full-time Employment,20064.0,South America
Brazil,Bachelor’s degree,11.0,Full-time Employment,28860.0,South America
Brazil,Bachelor’s degree,12.0,Full-time Employment,21074.0,South America
Brazil,Bachelor’s degree,4.0,Full-time Employment,20616.0,South America
Brazil,Bachelor’s degree,10.0,Full-time Employment,38484.0,South America
Brazil,Bachelor’s degree,10.0,Full-time Employment,35736.0,South America
Brazil,Bachelor’s degree,5.0,Full-time Employment,11820.0,South America
Brazil,Master’s degree,8.0,Full-time Employment,23364.0,South America
Brazil,Less than a Bachelors,5.0,Full-time Employment,13188.0,South America
Argentina,Post grad,20.0,Full-time Employment,11676.0,South America
Colombia,Bachelor’s degree,16.0,Full-time Employment,16248.0,South America
Brazil,Post grad,15.0,Full-time Employment,15120.0,South America
Colombia,Bachelor’s degree,4.0,Full-time Employment,22956.0,South America
Brazil,Master’s degree,14.0,Full-time Employment,100332.0,South America
Chile,Less than a Bachelors,7.0,Self-employed/Freelancer,22584.0,South America
Brazil,Bachelor’s degree,30.0,Full-time Employment,29779.0,South America
Colombia,Less than a Bachelors,7.0,Full-time Employment,31788.0,South America
Brazil,Post grad,20.0,Self-employed/Freelancer,21996.0,South America
Brazil,Less than a Bachelors,9.0,Full-time Employment,60480.0,South America
Chile,Less than a Bachelors,31.0,Full-time Employment,40644.0,South America
Brazil,Master’s degree,30.0,Full-time Employment,43980.0,South America
Colombia,Bachelor’s degree,8.0,Full-time Employment,15888.0,South America
Brazil,Bachelor’s degree,2.0,Self-employed/Freelancer,10992.0,South America
Brazil,Post grad,6.0,Full-time Employment,14568.0,South America
Brazil,Less than a Bachelors,34.0,Self-employed/Freelancer,32988.0,South America
Brazil,Less than a Bachelors,17.0,Full-time Employment,43980.0,South America
Colombia,Master’s degree,9.0,Full-time Employment,26844.0,South America
Brazil,Master’s degree,12.0,Self-employed/Freelancer,14292.0,South America
Colombia,Bachelor’s degree,8.0,Full-time Employment,22596.0,South America
Uruguay,Less than a Bachelors,6.0,Full-time Employment,37824.0,South America
Argentina,Bachelor’s degree,0.5,Full-time Employment,29196.0,South America
Brazil,Less than a Bachelors,6.0,Full-time Employment,21996.0,South America
Brazil,Master’s degree,6.0,Full-time Employment,19236.0,South America
Brazil,Bachelor’s degree,1.0,Full-time Employment,14808.0,South America
Argentina,Bachelor’s degree,4.0,Full-time Employment,11676.0,South America
Brazil,Bachelor’s degree,5.0,Full-time Employment,19788.0,South America
Brazil,Master’s degree,8.0,Full-time Employment,26940.0,South America
Brazil,Bachelor’s degree,21.0,Full-time Employment,21996.0,South America
Brazil,Bachelor’s degree,17.0,Full-time Employment,54972.0,South America
Argentina,Less than a Bachelors,7.0,Full-time Employment,24324.0,South America
Peru,Master’s degree,0.5,Full-time Employment,12416.0,South America
Peru,Post grad,7.0,Full-time Employment,17737.0,South America
Brazil,Bachelor’s degree,7.0,Full-time Employment,21996.0,South America
Colombia,Bachelor’s degree,2.0,Full-time Employment,11652.0,South America
Peru,Less than a Bachelors,6.0,Full-time Employment,35472.0,South America
Brazil,Post grad,20.0,Self-employed/Freelancer,32988.0,South America
Colombia,Bachelor’s degree,6.0,Full-time Employment,28248.0,South America
Brazil,Less than a Bachelors,6.0,Full-time Employment,16035.0,South America
Brazil,Master’s degree,11.0,Full-time Employment,12372.0,South America
Brazil,Bachelor’s degree,3.0,Full-time Employment,10692.0,South America
Argentina,Bachelor’s degree,3.0,Full-time Employment,35028.0,South America
Brazil,Bachelor’s degree,21.0,Full-time Employment,17200.0,South America
Colombia,Bachelor’s degree,2.0,Full-time Employment,10596.0,South America
Peru,Bachelor’s degree,15.0,Full-time Employment,25000.0,South America
Peru,Bachelor’s degree,3.0,Full-time Employment,21288.0,South America
Colombia,Less than a Bachelors,8.0,Self-employed/Freelancer,38844.0,South America
Brazil,Bachelor’s degree,14.0,Self-employed/Freelancer,27492.0,South America
Ecuador,Less than a Bachelors,3.0,Full-time Employment,30000.0,South America
Colombia,Bachelor’s degree,7.0,Full-time Employment,19428.0,South America
Colombia,Bachelor’s degree,11.0,Full-time Employment,34578.0,South America
Argentina,Less than a Bachelors,8.0,Full-time Employment,26599.0,South America
Brazil,Post grad,35.0,Full-time Employment,45814.0,South America
Ecuador,Bachelor’s degree,0.5,Full-time Employment,13200.0,South America
Colombia,Bachelor’s degree,20.0,Full-time Employment,28536.0,South America
Brazil,Bachelor’s degree,8.0,Self-employed/Freelancer,52800.0,South America
Brazil,Less than a Bachelors,2.0,Full-time Employment,22907.0,South America
Colombia,Less than a Bachelors,7.0,Full-time Employment,15888.0,South America
Argentina,Less than a Bachelors,6.0,Full-time Employment,58392.0,South America
Peru,Bachelor’s degree,3.0,Full-time Employment,17028.0,South America
Brazil,Post grad,14.0,Full-time Employment,27492.0,South America
Brazil,Bachelor’s degree,7.0,Full-time Employment,13740.0,South America
Chile,Bachelor’s degree,6.0,Full-time Employment,36876.0,South America
Argentina,Less than a Bachelors,10.0,Self-employed/Freelancer,200000.0,South America
Brazil,Bachelor’s degree,3.0,Full-time Employment,19236.0,South America
Chile,Bachelor’s degree,3.0,Full-time Employment,36377.0,South America
Brazil,Less than a Bachelors,2.0,Full-time Employment,15120.0,South America
Colombia,Bachelor’s degree,6.0,Full-time Employment,12360.0,South America
Brazil,Less than a Bachelors,8.0,Self-employed/Freelancer,19236.0,South America
Brazil,Bachelor’s degree,5.0,Full-time Employment,20616.0,South America
Argentina,Master’s degree,1.0,Part-time Employment,13400.0,South America
Ecuador,Bachelor’s degree,21.0,Self-employed/Freelancer,160000.0,South America
Brazil,Less than a Bachelors,10.0,Full-time Employment,28634.0,South America
Brazil,Less than a Bachelors,3.0,Full-time Employment,57720.0,South America
Brazil,Bachelor’s degree,5.0,Full-time Employment,46728.0,South America
Brazil,Less than a Bachelors,15.0,Full-time Employment,27492.0,South America
Uruguay,Bachelor’s degree,5.0,Self-employed/Freelancer,32800.0,South America
Brazil,Less than a Bachelors,3.0,Full-time Employment,16164.0,South America
Brazil,Master’s degree,0.5,Full-time Employment,20616.0,South America
Brazil,Bachelor’s degree,2.0,Self-employed/Freelancer,10992.0,South America
Brazil,Bachelor’s degree,20.0,Full-time Employment,22536.0,South America
Uruguay,Bachelor’s degree,30.0,Full-time Employment,37512.0,South America
Brazil,Bachelor’s degree,6.0,Full-time Employment,16488.0,South America
Brazil,Less than a Bachelors,8.0,Full-time Employment,13200.0,South America
Brazil,Bachelor’s degree,6.0,Full-time Employment,12648.0,South America
Brazil,Bachelor’s degree,3.0,Full-time Employment,12372.0,South America
Colombia,Post grad,25.0,Full-time Employment,48550.0,South America
Brazil,Bachelor’s degree,14.0,Full-time Employment,11820.0,South America
Brazil,Bachelor’s degree,20.0,Full-time Employment,21996.0,South America
Brazil,Bachelor’s degree,3.0,Full-time Employment,12372.0,South America
Brazil,Master’s degree,19.0,Self-employed/Freelancer,103774.0,South America
Brazil,Bachelor’s degree,2.0,Full-time Employment,19236.0,South America
Brazil,Bachelor’s degree,18.0,Full-time Employment,35736.0,South America
Brazil,Bachelor’s degree,2.0,Full-time Employment,16488.0,South America
Argentina,Post grad,20.0,Full-time Employment,22706.0,South America
Colombia,Bachelor’s degree,7.0,Self-employed/Freelancer,24000.0,South America
Brazil,Bachelor’s degree,20.0,Self-employed/Freelancer,80174.0,South America
Brazil,Bachelor’s degree,14.0,Full-time Employment,31776.0,South America
Brazil,Master’s degree,11.0,Full-time Employment,17868.0,South America
Brazil,Less than a Bachelors,3.0,Full-time Employment,16488.0,South America
Brazil,Less than a Bachelors,10.0,Full-time Employment,30464.0,South America
Brazil,Master’s degree,14.0,Part-time Employment,30240.0,South America
Brazil,Less than a Bachelors,5.0,Full-time Employment,12372.0,South America
Brazil,Bachelor’s degree,10.0,Full-time Employment,14844.0,South America
Brazil,Less than a Bachelors,4.0,Full-time Employment,12599.0,South America
Argentina,Bachelor’s degree,5.0,Self-employed/Freelancer,10800.0,South America
Chile,Post grad,8.0,Full-time Employment,40644.0,South America
Brazil,Bachelor’s degree,2.0,Full-time Employment,19236.0,South America
Brazil,Bachelor’s degree,10.0,Full-time Employment,20676.0,South America
Colombia,Bachelor’s degree,2.0,Full-time Employment,11652.0,South America
Chile,Master’s degree,5.0,Full-time Employment,30108.0,South America
Brazil,Bachelor’s degree,10.0,Full-time Employment,14568.0,South America
Brazil,Master’s degree,6.0,Full-time Employment,28863.0,South America
Colombia,Post grad,12.0,Full-time Employment,14124.0,South America
Argentina,Less than a Bachelors,0.5,Full-time Employment,24350.0,South America
Argentina,Bachelor’s degree,4.0,Full-time Employment,14592.0,South America
Paraguay,Less than a Bachelors,10.0,Self-employed/Freelancer,60000.0,South America
Colombia,Less than a Bachelors,1.0,Self-employed/Freelancer,14124.0,South America
Brazil,Bachelor’s degree,2.0,Full-time Employment,10440.0,South America
Brazil,Bachelor’s degree,6.0,Full-time Employment,19236.0,South America
Colombia,Bachelor’s degree,11.0,Full-time Employment,39552.0,South America
Argentina,Bachelor’s degree,1.0,Full-time Employment,11676.0,South America
Brazil,Bachelor’s degree,5.0,Full-time Employment,27492.0,South America
Brazil,Master’s degree,8.0,Full-time Employment,13740.0,South America
Chile,Post grad,5.0,Full-time Employment,36132.0,South America
Brazil,Bachelor’s degree,17.0,Full-time Employment,32988.0,South America
Brazil,Bachelor’s degree,6.0,Self-employed/Freelancer,18555.0,South America
Argentina,Bachelor’s degree,20.0,Full-time Employment,38928.0,South America
Ecuador,Less than a Bachelors,5.0,Full-time Employment,11280.0,South America
Brazil,Bachelor’s degree,16.0,Full-time Employment,103081.0,South America
Colombia,Less than a Bachelors,11.0,Full-time Employment,46788.0,South America
Uruguay,Bachelor’s degree,8.0,Full-time Employment,36000.0,South America
Brazil,Less than a Bachelors,5.0,Full-time Employment,10992.0,South America
Chile,Post grad,6.0,Full-time Employment,18060.0,South America
Argentina,Less than a Bachelors,6.0,Full-time Employment,16548.0,South America
Colombia,Bachelor’s degree,6.0,Full-time Employment,42372.0,South America
Peru,Bachelor’s degree,11.0,Full-time Employment,26604.0,South America
